sample_id	NCBI_accession
2152760b-6e16-4bd0-b526-b92ef03c6de5	SRR19064930
babf26ab-2440-4e68-8bb7-e8f2b858e539	SRR19064929
7cec103e-43a0-46fc-be2c-88d7feed4119	SRR19064928
76ebd261-345f-4ffc-ad36-1291556b8443	SRR19064927
29890fae-dd5b-4118-8e8b-ab793094160f	SRR19064926
19f0442d-1992-499e-95cb-aa32d5c52c6e	SRR19064925
0b986b62-0999-4111-94de-d56209d0d5fe	SRR19064924
08512cd9-2abd-43f2-9944-b03d6bd22954	SRR19064923
7f6dca77-f7d0-49af-b54a-de285d62de5e	SRR19064922
129fe458-844d-45c5-b535-d60e909d04b3	SRR19064921
d3df5af1-8a50-4078-a173-5b29073ba9cd	SRR19064919
a759e0b9-f41b-4cdd-904f-b343c3cc8bc4	SRR19064918
0000b445-e688-42ce-bb8a-bdc53e7c999b	SRR19064917
1ae1bbee-808d-45ac-a6dc-396647969315	SRR19064916
acf80268-4f46-41c0-b32f-96f7ff0fe79a	SRR19064681
51301664-7c29-463f-8c5f-c5e50c3f019e	SRR19064680
abc32008-39a0-4336-8a49-79adb69b044c	SRR19064679
6b937d3d-8415-4bf8-b1b2-019db67f1c9c	SRR19064678
4e023360-a3ca-4778-9339-2e26b06d2a2d	SRR19064677
a0efa228-d8dc-4195-a384-47091d4057df	SRR19064676
5bb0c08e-6c32-4d4b-abf2-9d771a5c2561	SRR19064674
dcd884fd-3543-482d-8b8e-0a75dc31b300	SRR19064673
a6bba01d-3435-41c3-aff1-b96e26cbd8bd	SRR19064672
db4829da-abac-43a2-841c-d9782822afeb	SRR19064671
dff6c19c-3737-4ffb-bb5a-d2b9d7b1b899	SRR19064670
713399d5-3fe0-4c35-9c21-9c7f3ee266f4	SRR19064669
7313ee36-309e-4931-adcc-862f9e4a673b	SRR19064668
2760f87a-7256-4a26-a10f-e53291a17604	SRR19064667
65ff3b30-1b15-487b-8fa8-6db718e74628	SRR19064666
4ca92104-41c1-43fe-a760-414d980d5b3f	SRR19064665
52ab359b-5629-4c56-b1e6-bb1070e7a15d	SRR19064663
01b981af-f59b-47d1-84f3-3831a0e277b7	SRR19064662
1a47e657-6a1b-4328-9a71-cbe08068f05b	SRR19064661
daee7aed-2c4c-4f3c-87ea-42abdbed0c05	SRR19064660
ee2fe355-8385-4dea-a03e-10a10515bcda	SRR19064659
89c290f1-fd2e-4b69-9027-66e6577d4a67	SRR19064658
5a2c470e-97be-470c-b233-60a8650e9d97	SRR19064657
9736b08a-289e-4fc6-870b-44a6c2254177	SRR19064656
06f3377d-36a1-47bd-a2b8-3c407dda576c	SRR19064655
6dfa69af-bf98-4a5c-81d5-aebf15cfcd58	SRR19064654
9f75e86f-483e-4537-b343-1e02e00cf966	SRR19064651
9977400a-bd5c-446b-82f9-f18a3009ca49	SRR19064650
a359168f-472b-4dfa-9ac7-e93fd35e0925	SRR19064649
e1b30a26-7d0e-4d9c-84ed-7bb4dc5b3542	SRR19064648
d9be3e49-424a-42db-8993-213e97be88d2	SRR19064647
a82d54d5-b9ba-49a7-bfd3-2a0060cff6c0	SRR19064646
c9c7a0c4-9f95-46e2-8fd0-a69c115701b3	SRR19064645
40a29d6a-753d-4318-8768-a495f36d7e2a	SRR19064644
ffa2af4f-5200-4b9d-9f73-2db5b0abf2a3	SRR19064643
1af664e1-76fb-46ec-bfdb-c5b58c15a303	SRR19064642
1347e6fc-292d-4e05-a47e-bd1d59571cf4	SRR19064914
a819df15-2d9d-4638-9a39-94d795dcf593	SRR19064913
d1cfa8bf-024f-4695-899d-c105f50206ac	SRR19064912
b712858f-15f5-4b67-89fa-3cef4f32a733	SRR19064911
f1d034f0-7008-43de-850c-5604fd83a5c2	SRR19064910
e13ebc23-bc65-4446-b187-a2721567d8be	SRR19064909
f89b234e-8e14-47fe-9d3e-9d6058e5560d	SRR19064908
feb41427-a26c-4252-8825-e0c14c073b4b	SRR19064907
f9e7b601-e5e3-492e-9138-43fb7b320b08	SRR19064906
670bc6bd-8ab6-48dc-a28a-7b893a4342ed	SRR19064905
b27e3373-0fe0-4a7d-b068-586930a74806	SRR19064903
d83e6544-0c0a-49c4-9266-134854f3898e	SRR19064902
0073375f-b5c3-4e3d-bd40-c6498cd73a68	SRR19064901
9ab18906-7d5b-4836-bba9-9a2fdf13318c	SRR19064900
9a91323e-f1de-4036-8866-b5046339e202	SRR19064899
a85df200-c440-4267-a957-8ada556498f6	SRR19064898
5894ceae-66bd-4d11-a374-a10b3bfb0af1	SRR19064897
bc2cee0f-4db1-45d9-a1b8-3a0f65d2a467	SRR19064896
bd59f93a-ebe8-4db8-86cb-60886c3d0268	SRR19064895
9cbcef15-17d9-490a-92bd-646778336bcd	SRR19064894
09895548-6291-46b2-9cc9-6ea8e72671b2	SRR19064892
b236f3c1-5797-4370-85ea-fbaa24d63c8b	SRR19064891
0d6df543-dac1-4a9e-a132-c92949b5f902	SRR19064890
2d2e473e-2769-42cb-8819-48dbddd198cf	SRR19064889
7ec2168c-e501-4fd3-87c3-fecb03f070d5	SRR19064888
aa421f88-fc82-40c5-a35b-649f69c9ee81	SRR19064887
45ab025c-e395-464d-9266-3e264c3e77aa	SRR19064886
36aa7124-eee4-4f0d-be3a-b265968dfbee	SRR19064885
1ec416f5-21f0-4966-af0a-604b0f8d005f	SRR19064884
a4b0f83b-08b2-46cf-9267-526df8b4cad3	SRR19064883
c40fb5a4-bbaa-4541-9131-33a15926d7e0	SRR19064881
285059dc-a46a-4d9c-89e4-0296e451356a	SRR19064880
411e1137-47eb-4c77-b16a-de1f621f9aba	SRR19064879
e89f9a45-512c-412c-86bc-fd2fbebe47e8	SRR19064878
6b819c33-0ec8-4efc-9bc1-d6ff72b93b4f	SRR19064877
7c82d506-7321-4c22-964b-2416ba9ff00e	SRR19064876
a252c575-8ce3-411b-86c1-c6f22c05bb95	SRR19064875
bca16978-96c2-4188-baef-2044c61de696	SRR19064874
5d1bd186-dffd-45f2-acb1-ae0464c5faf3	SRR19064872
dfc7309d-74ab-4484-a871-0f2a02d1b9a6	SRR19064871
004c514c-3e87-4869-bc02-f71a2d90d7fb	SRR19064873
