study_name	BioProject	sample_id	NCBI_accession	uuid
JoS_2022	PRJNA743718	SAMN20058838	SRR15041034	7de805e2-450c-4a3f-9c4e-68cc2efecbc9
JoS_2022	PRJNA743718	SAMN20058839	SRR15041033	f00627d5-751d-4f3d-ac7b-f645b2bf9174
JoS_2022	PRJNA743718	SAMN20058840	SRR15041032	f1d44448-3892-495f-89df-a4194ad09083
JoS_2022	PRJNA743718	SAMN20058841	SRR15041031	9fb3389b-bf8e-4027-94a0-f3ff9f8cd6dd
JoS_2022	PRJNA743718	SAMN20058842	SRR15041030	b0998522-9c8f-4226-828e-bc16fd97f8bb
JoS_2022	PRJNA743718	SAMN20058843	SRR15041028	b18f5c41-f815-483e-a54d-6ee8e09d6ba0
JoS_2022	PRJNA743718	SAMN20058844	SRR15041027	fad16dd8-d50e-402b-a05c-f607c8a31ad0
JoS_2022	PRJNA743718	SAMN20058845	SRR15041026	872c4c41-87c6-442e-943c-e04340295573
JoS_2022	PRJNA743718	SAMN20058846	SRR15041025	14ce0746-604e-48b4-a484-0ebf5fbe66bc
JoS_2022	PRJNA743718	SAMN20058847	SRR15041024	d7b5671a-10f4-4bfc-ad5f-2ff1dc9ad6fe
JoS_2022	PRJNA743718	SAMN20058848	SRR15041023	9a852141-6a83-42d6-90f9-93962d6c988b
JoS_2022	PRJNA743718	SAMN20058849	SRR15041022	6e627ff3-077f-4853-92a9-3cde0b1bac54
JoS_2022	PRJNA743718	SAMN20058850	SRR15041021	a436454d-1cb9-478a-b3ff-f964a791b68d
JoS_2022	PRJNA743718	SAMN20058851	SRR15041020	c898d05a-df92-45cc-95b5-68a9b20edf2a
JoS_2022	PRJNA743718	SAMN20058852	SRR15041019	b3c6fddc-94a0-4b72-b836-f22b5ea4716a
JoS_2022	PRJNA743718	SAMN20058853	SRR15041017	ca027333-2862-48ea-a275-b00184a5822b
JoS_2022	PRJNA743718	SAMN20058854	SRR15041016	203253d1-4792-4f64-836a-5004f1fa21a8
JoS_2022	PRJNA743718	SAMN20058855	SRR15041015	b6166c8b-c7ef-4ba2-ae15-5eec0669c7d9
JoS_2022	PRJNA743718	SAMN20058856	SRR15041014	d9a8721e-e097-4e70-8a93-716144067640
JoS_2022	PRJNA743718	SAMN20058857	SRR15041013	c8b88acc-1f98-466c-986d-20e7d47f9711
JoS_2022	PRJNA743718	SAMN20058858	SRR15041012	19373bf8-dd91-4107-9607-54d2085ca0a5
JoS_2022	PRJNA743718	SAMN20058859	SRR15041011	1940642a-64c0-4341-89f0-eb184099f0d9
JoS_2022	PRJNA743718	SAMN20058860	SRR15041010	f76791be-fe0f-4ce4-a7f7-0a88822cfe5d
JoS_2022	PRJNA743718	SAMN20058861	SRR15041009	95edb1a5-7816-4549-ac57-141ff8e3d01d
JoS_2022	PRJNA743718	SAMN20058862	SRR15041008	9028cb73-e769-474c-9202-76a3bb9fa7c1
JoS_2022	PRJNA743718	SAMN20058863	SRR15041006	76503b3e-2d5a-475a-8fca-78837d09f93f
JoS_2022	PRJNA743718	SAMN20058864	SRR15041005	7e76e528-3a6c-48bb-8dd6-d75da1fcbb1e
JoS_2022	PRJNA743718	SAMN20058865	SRR15041004	3721969b-aa4d-4418-9910-9140decb3172
JoS_2022	PRJNA743718	SAMN20058866	SRR15041003	11f62716-860f-4f23-b581-293797c95ccc
JoS_2022	PRJNA743718	SAMN20058867	SRR15041002	15e0a7a4-9566-4101-a7b6-29d47eed3c89
JoS_2022	PRJNA743718	SAMN20058868	SRR15041001	2a8ac449-01ac-4810-b64b-ead0802013db
JoS_2022	PRJNA743718	SAMN20058869	SRR15041000	f389bfaf-5dcb-4f1b-8409-a19bb7630665
JoS_2022	PRJNA743718	SAMN20058870	SRR15040999	ae58045c-3bc0-4738-b22a-cbe21f876736
JoS_2022	PRJNA743718	SAMN20058871	SRR15040998	1a3c484c-4805-401a-8710-9090bf72e9cb
JoS_2022	PRJNA743718	SAMN20058872	SRR15040997	4d4c27dc-e481-4f2e-88b1-2ad2777b13c0
JoS_2022	PRJNA743718	SAMN20058873	SRR15040995	93564dd2-8c41-49d6-881f-ec228d5e696e
JoS_2022	PRJNA743718	SAMN20058874	SRR15040994	f08a2abc-d78f-4e89-8b8a-b5bd88027fdd
JoS_2022	PRJNA743718	SAMN20058875	SRR15040993	daef7bbe-bb11-4d5b-b2d8-6423312c4530
JoS_2022	PRJNA743718	SAMN20058876	SRR15040992	430d0021-31c0-4996-a8ad-1efd262b6456
JoS_2022	PRJNA743718	SAMN20058877	SRR15040991	d0622bc8-f8e6-42d6-a7a0-612069b37831
JoS_2022	PRJNA743718	SAMN20058878	SRR15040990	244077e5-5e73-48c1-bf33-5e1be595c049
