study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061777	SRR19064435	943631a1-286e-4b32-8047-46417ee47641
WallenZD_2022	PRJNA834801	SAMN28061778	SRR19064434	8e847bb7-4eca-4e0c-a1dd-183a0566aa68
WallenZD_2022	PRJNA834801	SAMN28061779	SRR19064433	ae03cfa0-0781-4542-a94d-4ed82988c205
WallenZD_2022	PRJNA834801	SAMN28061780	SRR19064936	e35209b7-4837-42e3-acd6-0419df3db05c
WallenZD_2022	PRJNA834801	SAMN28061781	SRR19064934	113effac-9436-4967-9da5-8005e3c55bcc
WallenZD_2022	PRJNA834801	SAMN28061782	SRR19064933	060a83c8-b5ac-4c67-960e-3805b017433c
WallenZD_2022	PRJNA834801	SAMN28061783	SRR19064932	c5f5c1ac-c5f3-4862-85a7-599693fc0c14
WallenZD_2022	PRJNA834801	SAMN28061784	SRR19064930	2152760b-6e16-4bd0-b526-b92ef03c6de5
WallenZD_2022	PRJNA834801	SAMN28061785	SRR19064929	babf26ab-2440-4e68-8bb7-e8f2b858e539
WallenZD_2022	PRJNA834801	SAMN28061786	SRR19064928	7cec103e-43a0-46fc-be2c-88d7feed4119
WallenZD_2022	PRJNA834801	SAMN28061787	SRR19064927	76ebd261-345f-4ffc-ad36-1291556b8443
WallenZD_2022	PRJNA834801	SAMN28061788	SRR19064926	29890fae-dd5b-4118-8e8b-ab793094160f
WallenZD_2022	PRJNA834801	SAMN28061789	SRR19064925	19f0442d-1992-499e-95cb-aa32d5c52c6e
WallenZD_2022	PRJNA834801	SAMN28061790	SRR19064924	0b986b62-0999-4111-94de-d56209d0d5fe
WallenZD_2022	PRJNA834801	SAMN28061791	SRR19064923	08512cd9-2abd-43f2-9944-b03d6bd22954
WallenZD_2022	PRJNA834801	SAMN28061792	SRR19064922	7f6dca77-f7d0-49af-b54a-de285d62de5e
WallenZD_2022	PRJNA834801	SAMN28061793	SRR19064921	129fe458-844d-45c5-b535-d60e909d04b3
WallenZD_2022	PRJNA834801	SAMN28061794	SRR19064919	d3df5af1-8a50-4078-a173-5b29073ba9cd
WallenZD_2022	PRJNA834801	SAMN28061795	SRR19064918	a759e0b9-f41b-4cdd-904f-b343c3cc8bc4
WallenZD_2022	PRJNA834801	SAMN28061796	SRR19064917	0000b445-e688-42ce-bb8a-bdc53e7c999b
WallenZD_2022	PRJNA834801	SAMN28061797	SRR19064916	1ae1bbee-808d-45ac-a6dc-396647969315
WallenZD_2022	PRJNA834801	SAMN28061798	SRR19064681	acf80268-4f46-41c0-b32f-96f7ff0fe79a
WallenZD_2022	PRJNA834801	SAMN28061799	SRR19064680	51301664-7c29-463f-8c5f-c5e50c3f019e
WallenZD_2022	PRJNA834801	SAMN28061800	SRR19064679	abc32008-39a0-4336-8a49-79adb69b044c
WallenZD_2022	PRJNA834801	SAMN28061801	SRR19064678	6b937d3d-8415-4bf8-b1b2-019db67f1c9c
WallenZD_2022	PRJNA834801	SAMN28061802	SRR19064677	4e023360-a3ca-4778-9339-2e26b06d2a2d
WallenZD_2022	PRJNA834801	SAMN28061803	SRR19064676	a0efa228-d8dc-4195-a384-47091d4057df
WallenZD_2022	PRJNA834801	SAMN28061804	SRR19064674	5bb0c08e-6c32-4d4b-abf2-9d771a5c2561
WallenZD_2022	PRJNA834801	SAMN28061805	SRR19064673	dcd884fd-3543-482d-8b8e-0a75dc31b300
WallenZD_2022	PRJNA834801	SAMN28061806	SRR19064672	a6bba01d-3435-41c3-aff1-b96e26cbd8bd
WallenZD_2022	PRJNA834801	SAMN28061807	SRR19064671	db4829da-abac-43a2-841c-d9782822afeb
WallenZD_2022	PRJNA834801	SAMN28061808	SRR19064670	dff6c19c-3737-4ffb-bb5a-d2b9d7b1b899
WallenZD_2022	PRJNA834801	SAMN28061809	SRR19064669	713399d5-3fe0-4c35-9c21-9c7f3ee266f4
WallenZD_2022	PRJNA834801	SAMN28061810	SRR19064668	7313ee36-309e-4931-adcc-862f9e4a673b
WallenZD_2022	PRJNA834801	SAMN28061811	SRR19064667	2760f87a-7256-4a26-a10f-e53291a17604
WallenZD_2022	PRJNA834801	SAMN28061812	SRR19064666	65ff3b30-1b15-487b-8fa8-6db718e74628
WallenZD_2022	PRJNA834801	SAMN28061813	SRR19064665	4ca92104-41c1-43fe-a760-414d980d5b3f
